	CD14_positive_monocyte	CD16_positive_monocyte	CD4_positive_alpha_beta_T_cell	CD56bright_natural_killer_cell	CD56dim_natural_killer_cell	CD8_positive_alpha_beta_T_cell	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	macrophage_m0	macrophage_m1	macrophage_m2	memory_B_cell	myeloid_dendritic_cell	naive_B_cell	neutrophil	plasma_cell	plasmacytoid_dendritic_cell	natural_killer_cell	monocyte	B_cell	T_cell	granulocyte
TCGA.CJ.4907.01A	0.0501988080148582	0	0.31979169552792	0	0.155028302021155	0.0439582911518137	0	0	0	0	0.072344583036708	0.195947644465424	0.0125296865288557	0	0	0	0.093553223825951	0	0.0361458168144002	0.0205019486129141	0.155028302021155	0.0501988080148582	0.129699040640351	0.363749986679734	0
TCGA.CJ.4908.01A	0.0444795448978255	0	0.313022480150109	0	0.176983711877918	0.0441815599428015	0	0	0	0	0.0493257982339439	0.214796957057298	0.0154908881237231	0	0	0	0.0915725723254545	0	0	0.0501464873909259	0.176983711877918	0.0444795448978255	0.0915725723254545	0.35720404009291	0
TCGA.CJ.4912.01A	0.0209863836462554	0	0.171900571570614	0	0.162390959682053	0.0459524028708237	0.00244807566473638	0	0	0	0.0228550755507637	0.0714532859449813	0.0355084538595838	0	0	0	0.112624306809863	0	0.00899148633257685	0.344888998067748	0.162390959682053	0.0209863836462554	0.12161579314244	0.217852974441438	0
TCGA.CJ.4916.01A	0.0451931645981485	0	0.260257385254206	0	0.105329676884723	0.0941736008415531	0	0.00304808617158373	0.0280578109037121	0	0.0205052657321906	0.228729230660517	0.115605852228569	0	0	0	0.0408739933055949	0	0	0.0582259334192021	0.105329676884723	0.0451931645981485	0.0408739933055949	0.354430986095759	0.0311058970752958
TCGA.CJ.4918.01A	0.112073074415613	0	0.282234556675132	0	0.174450653441215	0.0394528014990346	0.00105992936473308	0	0	0	0.0674575229691206	0.154038747491706	0.0354251077775289	0	0	0	0.132813605627141	0	0	0.000994000738775253	0.174450653441215	0.112073074415613	0.132813605627141	0.321687358174167	0
TCGA.CJ.4920.01A	0.061234984688159	0	0.284379388903906	0	0.195051273839069	0.0461239499998692	0.00635246508748679	0.00319733008360495	0.00668855091252102	0	0.03211168295632	0.078054020246644	0.0335664664316877	0	0	0	0.0559290098502633	0	0	0.197310877000469	0.195051273839069	0.061234984688159	0.0559290098502633	0.330503338903775	0.00988588099612597
TCGA.CJ.5671.01A	0.060150829289236	0	0.157858323286413	0	0.133481499010776	0.0363387925742901	0	0	0.0264735400065689	0	0.017090545424263	0.366819855562566	0.0981753387465038	0	0	0	0.0708969370178417	0	0	0.0327143390815412	0.133481499010776	0.060150829289236	0.0708969370178417	0.194197115860703	0.0264735400065689
TCGA.CJ.5672.11A	0	0	0.63915695720889	0	0.0941540718173605	0	0.100276649788344	0	0	0	0.0917743810174743	0.0298731912300208	0.00318462983228614	0	0	0	0.0132679654905929	0	0.0283121536150311	0	0.0941540718173605	0	0.041580119105624	0.63915695720889	0
TCGA.CJ.5672.01A	0.00360864848567997	0.0052423784368188	0.271945430646433	0	0.0516733157687619	0.0951689650653841	0	0	0.0178582283829815	0	0.0408413544726882	0.265067592609837	0.112749986844424	0	0	0	0.00955100176658864	0	0.028457721001383	0.0978353765190199	0.0516733157687619	0.00885102692249877	0.0380087227679716	0.367114395711817	0.0178582283829815
TCGA.CJ.5675.01A	0.0397221939469351	0	0.291499730931462	0	0.087555114032792	0.116210031096096	0	0.0039758573244058	0.0200336771735691	0	0.0308695455260232	0.185169290860775	0.114133804113889	0	0	0	0.00774988147499321	0	0	0.10308087351906	0.087555114032792	0.0397221939469351	0.00774988147499321	0.407709762027558	0.0240095344979749
TCGA.CJ.5676.01A	0.120040550525959	0	0.299783537049528	0	0.105566907477858	0.0496278547645481	0	0	0	0	0.0106933811045928	0.15472608910204	0.067011487251902	0	0	0	0.0532458298445199	0	0.0286141422687607	0.110690220610292	0.105566907477858	0.120040550525959	0.0818599721132806	0.349411391814076	0
TCGA.CJ.5676.11A	0	0.00293575269292254	0.342116610065755	0	0.12977606814846	0.0254286205482892	0.0942679434318416	0	0.00690778309670014	0	0.0508533291922789	0.209285323235358	0.0555292668355684	0	0	0	0.0581976278499858	0	0.0247016749028402	0	0.12977606814846	0.00293575269292254	0.082899302752826	0.367545230614044	0.00690778309670014
TCGA.CJ.5677.01A	0.0829818253791191	0	0.169395377234831	0	0.127148209947417	0.0415680915045927	0	0	1.62696423982094e-05	0	0.02833088766587	0.164421350025696	0.0800409184636462	0	0	0	0.0277078587979404	0	0.00495619757819372	0.273433013760295	0.127148209947417	0.0829818253791191	0.0326640563761341	0.210963468739424	1.62696423982094e-05
TCGA.CJ.5677.11A	0	0.0233953011876545	0.417761663887786	0	0.128803945474391	0.0136866589101064	0.0845064337960342	0	0.0166129593757116	0	0.0451906273523211	0.171144077805138	0.0741289545991976	0	0	0	0	0	0.0247693776116595	0	0.128803945474391	0.0233953011876545	0.0247693776116595	0.431448322797892	0.0166129593757116
TCGA.CJ.5678.01A	0.0175499045112655	0	0.239651750025321	0	0.108232289619907	0.0662129625110046	0	0.00146587217043243	0.0212461900714078	0	0.0372107819101321	0.226021816332957	0.123900649268995	0	0	0	0.0496192843454884	0	0	0.108888499233088	0.108232289619907	0.0175499045112655	0.0496192843454884	0.305864712536326	0.0227120622418402
TCGA.CJ.5678.11A	0	0.0115146672225215	0.444099612212912	0	0.114578357946269	0.0100976941707449	0.0995997773561768	0	9.89750136087004e-05	0	0.0520335298903613	0.176028429086579	0.0435713851898117	0	0	0	0.0344348741213882	0	0.0139426977896261	0	0.114578357946269	0.0115146672225215	0.0483775719110143	0.454197306383657	9.89750136087004e-05
TCGA.CJ.5679.11A	0	0	0.532552746470273	0	0.134848647738795	0.0116120867261633	0.0827827883136496	0	0	0	0.0557025803361284	0.110934857883626	0.0220779988599127	0	0	0	0.0452245119758475	0	0.00426378169560553	0	0.134848647738795	0	0.049488293671453	0.544164833196436	0
TCGA.CJ.5679.01A	0	0.0312880737273037	0.127872161102926	0	0.0470853801318616	0.0401092196917733	0.124974660668406	0	0	0	0	0.228452757331544	0.00829480452335233	0	0	0.0426422418857708	0.030467196859531	0.160239052662382	0.0543813450584522	0.104193106356697	0.0470853801318616	0.0312880737273037	0.0848485419179832	0.167981380794699	0.160239052662382
TCGA.CJ.5680.01A	0	0.00254863094032705	0.357817191496198	0	0.13349318784844	0.0429218612256554	0.00822904472074892	0.00204959701644608	0	0	0.0686462098662359	0.162074640341732	0.0268505852500656	0	0	0	0.0796761630624756	0	0.0147565559880773	0.100936332243598	0.13349318784844	0.00254863094032705	0.0944327190505529	0.400739052721853	0.00204959701644608
TCGA.CJ.5680.11A	0	0.0290455258169091	0.413389310252953	0	0.0934540874293054	0.0205141820736606	0.0922807767743993	0	0	0	0.0528577194176689	0.12909713488335	0.0031882250502688	0	0	0	0.0432424374429113	0.109305841577773	0.0136247592808005	0	0.0934540874293054	0.0290455258169091	0.0568671967237118	0.433903492326614	0.109305841577773
TCGA.CJ.5681.11A	0	0.00619262925999072	0.509938148442772	0	0.115661266921306	0.00308700413945151	0.0779830490432482	0	0.0189005985370207	0	0.0433594493454577	0.145562909477358	0.057446519463434	0	0	0	0.00895616812802106	0	0.0129122572419411	0	0.115661266921306	0.00619262925999072	0.0218684253699622	0.513025152582223	0.0189005985370207
TCGA.CJ.5681.01A	0	0.0144499071250774	0.127524331621619	0	0.0987671498113574	0.0471877522278575	0.0630394799733945	0	0.0222704520699363	0	0.141955765028548	0.411338391658206	0.0143767146778713	0	0	0	0.0517864184833044	0	0.00730363732282869	0	0.0987671498113574	0.0144499071250774	0.0590900558061331	0.174712083849477	0.0222704520699363
TCGA.CJ.5682.01A	0	0.0167716801141396	0.320253074915226	0	0.148121055340092	0.0553487762278896	0	0	0	0	0.0258318967621514	0.138718292250113	0.0193709505111549	0	0	0.00882099393977882	0.0776602968186323	0	0.0230999587046382	0.166003024416184	0.148121055340092	0.0167716801141396	0.100760255523271	0.375601851143116	0
TCGA.CJ.5683.01A	0	0	0.396232892615107	0	0.14373164140283	0.0536643469799521	0	0.000771955518884242	0.0108185150448926	0	0.0319918796478852	0.151131333725709	0.0341499400057874	0	0	0	0.0537435960733162	0	0	0.123763898985637	0.14373164140283	0	0.0537435960733162	0.449897239595059	0.0115904705637768
TCGA.CJ.5684.01A	0.0212407725250694	0	0.335295878117354	0	0.136494864123193	0.0572017501696695	0	0.00221837131834612	0	0	0.0583047139753961	0.119372365178246	0.0416151213824248	0	0	0	0.0850897125383968	0	0.00825572864903452	0.13491072202287	0.136494864123193	0.0212407725250694	0.0933454411874313	0.392497628287024	0.00221837131834612
TCGA.CJ.5686.01A	0.0997943458962722	0	0.349054940200821	0	0.148464520445028	0.0481111081670918	0	0	0.0125626211553306	0	0.0437179950467889	0.0896561514726478	0.0548923952579519	0	0	0	0.0821799401745344	0	0	0.0715659821835338	0.148464520445028	0.0997943458962722	0.0821799401745344	0.397166048367913	0.0125626211553306
TCGA.CJ.5689.01A	0.109857579644323	0	0.198657498496017	0	0.133375951503317	0.0521589029198714	0	0	0	0	0.0204277492327829	0.423810964077579	0	0	0	0	0.0347603330447049	0	0.00653391225467017	0.0204171088267342	0.133375951503317	0.109857579644323	0.0412942452993751	0.250816401415888	0
TCGA.CJ.5689.11A	0.00727831731182087	0	0.630640608084337	0	0.120324330241233	0.0074647678683227	0.0617926267821616	0	0	0	0.0531447021890677	0.062616500110888	0.0205270655659051	0	0	0	0.00893599670888051	0	0.0272750851373834	0	0.120324330241233	0.00727831731182087	0.0362110818462639	0.63810537595266	0
TCGA.CJ.6027.01A	0	0.00635550588817535	0.233639806564509	0	0.114032029957009	0.0745541268894076	0.11517756983407	0	0.00640436712947496	0	0	0.167403822131549	0.140626606851357	0	0	0	0.0626419256421848	0	0.0027190478862765	0.0764451912259881	0.114032029957009	0.00635550588817535	0.0653609735284613	0.308193933453917	0.00640436712947496
TCGA.CJ.6028.01A	0.0187337579244248	0.0109502363538877	0.243296887210582	0	0.122552054133723	0.079297734102083	0	0	0.0214022777894923	0	0.0409298576110034	0.190329241809606	0.103372236474571	0	0	0	0.0727717329781922	0	0.0853470717959931	0.0110169118164417	0.122552054133723	0.0296839942783125	0.158118804774185	0.322594621312665	0.0214022777894923
TCGA.CJ.6030.01A	0.145559270124649	0	0.214234698763178	0	0.129317298768276	0.0426296761001505	0	0	0.0104629690808771	0	0.0290436733683354	0.209951100424391	0.0669170376125196	0	0	0	0.0434846143800967	0	0	0.108399661377525	0.129317298768276	0.145559270124649	0.0434846143800967	0.256864374863328	0.0104629690808771
TCGA.CJ.6030.11A	0	0.0144692478673182	0.380938187315308	0	0.11849666394921	0.010351730957055	0.114390480447497	0	0.020036134490251	0	0.0422876473146784	0.16700390498001	0.0685261081772027	0	0	0	0.04957513094926	0	0.0139247635522087	0	0.11849666394921	0.0144692478673182	0.0634998945014687	0.391289918272363	0.020036134490251
TCGA.CJ.6031.01A	0.0843341220843744	0	0.239400326725397	0	0.135857984347223	0.0528364430338485	0	0	0	0	0.0445702469070521	0.217272725215684	0.0621600000359066	0	0	0	0.0754215564710069	0	0	0.088146595179508	0.135857984347223	0.0843341220843744	0.0754215564710069	0.292236769759246	0
TCGA.CJ.6032.01A	0	0.024442126101899	0.38290384325558	0	0.156278275948605	0.067381090817749	0.0119359358556757	0.00692324752128482	0.0309868171666458	0	0.0467848146402527	0.126442687350583	0.0397927249495624	0	0	0	0.0484896407597851	0	0.0206350024302844	0.0370037932020931	0.156278275948605	0.024442126101899	0.0691246431900695	0.450284934073329	0.0379100646879306
TCGA.CJ.6033.01A	0.05591270538722	0	0.241415132802627	0	0.159041160192943	0.0471187913882701	0.0228544283918362	0	0	0	0.0536876632934737	0.0826296346767718	0.0442115891431296	0	0	0	0.0677330651930214	0	0	0.225395829530707	0.159041160192943	0.05591270538722	0.0677330651930214	0.288533924190897	0
TCGA.CJ.6033.11A	0	0	0.551997052090535	0	0.0819408241982992	0.00504215239502305	0.0829861190491784	0	0	0	0.0880012053913294	0.0823656711579908	0.0192952164221729	0	0	0	0.0417913464529583	0	0.046580412842513	0	0.0819408241982992	0	0.0883717592954713	0.557039204485558	0
TCGA.CW.5580.11A	0	0	0.632017753297429	0	0.104882811430425	0	0.090005486279857	0	0.00583582682564898	0	0.0812768062570186	0.0385128537318212	0.00871995353603274	0	0	0	0.0102913101858778	0	0.0284571984558897	0	0.104882811430425	0	0.0387485086417675	0.632017753297429	0.00583582682564898
TCGA.CW.5580.01A	0.0316410970305139	0	0.258770311253997	0	0.206904173880342	0.0441197680084428	0	0	0.0329114098166487	0	0.0186833501559964	0.132624021292821	0.0147042449998938	0	0	0.0182750766298489	0.138743254511004	0	0	0.102623292420492	0.206904173880342	0.0316410970305139	0.138743254511004	0.30289007926244	0.0329114098166487
TCGA.CW.5581.01A	0	0.000949461263640247	0.357570835604021	0	0.12945882969546	0.0468169145771706	0.0174586808196823	0	0	0	0.0729932889322517	0.195747581499455	0.0374449456347982	0	0	0	0.102291547783549	0	0.0310422375239857	0.0082256766659862	0.12945882969546	0.000949461263640247	0.133333785307535	0.404387750181192	0
TCGA.CW.5581.11A	0	0.0177698780749536	0.428181732750068	0	0.116725658381671	0.00874602574581153	0.0331307234145089	0	0.0190074254594673	0	0.052068400059448	0.209847344210276	0.0686223266804208	0	0	0	0	0	0.0459004852233737	0	0.116725658381671	0.0177698780749536	0.0459004852233737	0.43692775849588	0.0190074254594673
TCGA.CW.5583.01A	0.0131729436060222	0	0.349484046938912	0	0.210518948101137	0.0497890831121275	0.0157326289355776	0	0	0	0.0710672449590192	0.115839818530551	0	0	0	0.0056939451744384	0.129534365373637	0	0	0.039166975268578	0.210518948101137	0.0131729436060222	0.129534365373637	0.399273130051039	0
TCGA.CW.5584.11A	0.00340428518631367	0	0.47997102035694	0	0.102226617105268	0.0178746045074949	0.107250637053153	0	0	0	0.0522750190106983	0.112781875776543	0.0388251160586214	0	0	0	0.079028545756343	0	0.00636227918862503	0	0.102226617105268	0.00340428518631367	0.085390824944968	0.497845624864435	0
TCGA.CW.5584.01A	0.05921733495448	0	0.302304184495826	0	0.151594647040723	0.0408911012483308	0	0.0092950040221908	0.00630672621973752	0	0.0353318541185004	0.142026548211362	0.0192314155654392	0	0	0	0.0769786038109978	0	0	0.156822580312412	0.151594647040723	0.05921733495448	0.0769786038109978	0.343195285744157	0.0156017302419283
TCGA.CW.5585.11A	0	0.0121757636178994	0.399040312336992	0	0.108992357438943	0.0135946926678418	0.0452216003507669	0	0.0142674706906836	0	0.0540400395515097	0.234918160105329	0.0632612271612567	0	0	0	0.0189431334895862	0	0.0355452425891909	0	0.108992357438943	0.0121757636178994	0.0544883760787771	0.412635005004834	0.0142674706906836
TCGA.CW.5585.01A	0	0.0228838956744539	0.376979767891995	0	0.147156015456909	0.0503760622512911	0	0.00131503677923136	0.0629967271209811	0	0.0841247373386261	0.110345910720457	0	0	0	0	0.11697690342315	0	0.0268449433429046	0	0.147156015456909	0.0228838956744539	0.143821846766055	0.427355830143286	0.0643117639002125
TCGA.CW.5587.11A	0	0.0111443191408012	0.482829027660578	0	0.0833372991471337	0.00254050197096406	0.0804533251156197	0	0.0134529008096833	0	0.0531997858305235	0.172118492522949	0.0613817335776094	0	0	0	0.0206919451842904	0	0.018850669039848	0	0.0833372991471337	0.0111443191408012	0.0395426142241384	0.485369529631542	0.0134529008096833
TCGA.CW.5587.01A	0.0123255768742572	0	0.270953380244839	0	0.0861931397615337	0.0601582371977668	0	0	0.0385935674236844	0	0.0472209481726432	0.263566963887045	0.149035313260722	0	0	0	0.0715969193114107	0	0.000355953866097969	0	0.0861931397615337	0.0123255768742572	0.0719528731775087	0.331111617442606	0.0385935674236844
TCGA.CW.5588.01A	0.104315189133624	0	0.203289814549776	0	0.172673231944049	0.031130939983454	0.0047356525631669	0	0	0	0.0237693361013276	0.143136437091334	0.0433552057433892	0	0	0	0.162516350029196	0	0	0.111077842860682	0.172673231944049	0.104315189133624	0.162516350029196	0.23442075453323	0
TCGA.CW.5589.01A	0.0629507767546473	0	0.301484652424449	0	0.171718352101902	0.0356088492680345	0	0	0	0	0.0494081496532326	0.21970409158937	0.0194495524895821	0	0	0	0.139675575718783	0	0	0	0.171718352101902	0.0629507767546473	0.139675575718783	0.337093501692483	0
TCGA.CW.5589.11A	0	0	0.46051220645616	0	0.123848223661914	0.0134069196207972	0.0651151972056627	0	0.00456990352895255	0	0.0623899207344113	0.135932919440401	0.0570988738264367	0	0	0	0.0619037574651407	0	0.0152220780601242	0	0.123848223661914	0	0.0771258355252649	0.473919126076957	0.00456990352895255
TCGA.CW.5590.01A	0.0339968674633161	0	0.299057637123716	0	0.159536096643922	0.0536416965325261	0.0162098084778708	0	0.0208646219331691	0	0.0114294029802061	0.125502340030411	0.0611420889246311	0	0	0	0.0672665774403625	0	0.012102581503993	0.139250280945876	0.159536096643922	0.0339968674633161	0.0793691589443555	0.352699333656242	0.0208646219331691
TCGA.CW.5591.01A	0.0147137783789732	0	0.448355627351078	0	0.118875331202594	0.0238174969961748	0.0579310378202156	0	0	0	0.0797419675449748	0.13134150554369	0.0221527663537906	0	0	0	0.0892322881116619	0	0.0138382006968472	0	0.118875331202594	0.0147137783789732	0.103070488808509	0.472173124347253	0
TCGA.CW.5591.11A	0.0643084561428852	0	0.253346866515192	0	0.149018700175901	0.0488737798206698	0.00329912904457154	0	0	0	0.0514738511061053	0.135303698841457	0.0241241330054306	0	0	0	0.0962974363139231	0	0.0410909003115083	0.132863048722357	0.149018700175901	0.0643084561428852	0.137388336625431	0.302220646335862	0
TCGA.CW.6087.11A	0.010070510396167	0	0.687256426674317	0	0.066032121402826	0	0.0681202317067183	0	0	0	0.0552559000967211	0.0456388424082447	0.0153421514911036	0	0	0	0.000659413305028958	0	0.0516244025188735	0	0.066032121402826	0.010070510396167	0.0522838158239025	0.687256426674317	0
TCGA.CW.6087.01A	0.153182803585013	0	0.188521913070333	0	0.0702147935488226	0.084118942563607	0	0	0.0527097079120369	0	0.00500971607911431	0.152166938711717	0.270368822855795	0	0	0	0.0237063616735597	0	0	0	0.0702147935488226	0.153182803585013	0.0237063616735597	0.27264085563394	0.0527097079120369
TCGA.CW.6088.11A	0	0	0.673415505839605	0	0.0700104891315359	0	0.107353299171949	0	0	0	0.103456354428086	0.0056623444793097	0	0	0	0	0	0	0.0401020069495143	0	0.0700104891315359	0	0.0401020069495143	0.673415505839605	0
TCGA.CW.6088.01A	0	0.00802623130950708	0.450299803673892	0	0.160946515735498	0.0372002125170491	0	0.0119198777267029	0	0	0.0595498217966464	0.212228867559104	0	0	0	0	0.0423136664262401	0	0.0175150032553613	0	0.160946515735498	0.00802623130950708	0.0598286696816014	0.487500016190941	0.0119198777267029
TCGA.CW.6090.11A	0	0.0268914382375467	0.428391616077566	0	0.119789367769883	0.00857574538085696	0.064883757770624	0	0.00302625488419364	0	0.0362084372148401	0.181515198813293	0.0607432681713222	0	0	0	0	0	0.0699749156798736	0	0.119789367769883	0.0268914382375467	0.0699749156798736	0.436967361458423	0.00302625488419364
TCGA.CW.6090.01A	0.091877962063577	0	0.206697344875999	0	0.19585651805092	0.0433124800497112	0.0191048071551988	0	0	0	0.0194380547517583	0.182741958239781	0.0340793311337284	0	0	0.00931916359983476	0.14661174411759	0	0	0.0509606359619015	0.19585651805092	0.091877962063577	0.14661174411759	0.25000982492571	0
TCGA.CW.6093.01A	0.0175032756426044	0	0.387705773330904	0	0.23539331963949	0.0455368307497253	0.000347913661588346	0.0041969575889886	0	0	0.0230679075663155	0.150690670931592	0	0	0	0.0428625939580382	0.0790416310583746	0	0.0136531258723793	0	0.23539331963949	0.0175032756426044	0.0926947569307539	0.433242604080629	0.0041969575889886
TCGA.CW.6097.01A	0.0531686930227459	0	0.206360629103394	0	0.130536794939287	0.0407181004965673	0	0	0	0	0.041446213406654	0.209913424738924	0.0531796398920005	0	0	0	0.116921298629944	0	0.0108544185771469	0.136900787193336	0.130536794939287	0.0531686930227459	0.127775717207091	0.247078729599961	0
TCGA.CZ.4853.01A	0	0.000368300236689627	0.382165148346959	0	0.180598448455729	0.0447296684315348	0	0.00890470721948783	0	0	0.0315639361821526	0.067690525546351	0.0391421667331329	0	0	0	0.0860255092259911	0	0.00455657358311591	0.154255016038856	0.180598448455729	0.000368300236689627	0.090582082809107	0.426894816778494	0.00890470721948783
TCGA.CZ.4854.01A	0	0	0.242949667905865	0	0.17845194867813	0.0534167761471527	0.0237642417415648	0	0	0	0.0360336419331653	0.0845075063662514	0.0377530071713886	0	0	0	0.0870553184528637	0	0.0298169633660107	0.226250928237607	0.17845194867813	0	0.116872281818874	0.296366444053018	0
TCGA.CZ.4856.01A	0.0544590237202753	0	0.306659592280071	0	0.140853538650985	0.0492861759039662	0	0	0	0	0.0462383813193253	0.176321899363441	0.0429632334777297	0	0	0	0.0793351433000648	0	0	0.103883011984143	0.140853538650985	0.0544590237202753	0.0793351433000648	0.355945768184037	0
TCGA.CZ.4857.01A	0.0677256178723898	0	0.291131288446499	0	0.156452150924927	0.0487227395822159	0.0503159228209421	0	0.000362192960543302	0	0.0295469354498672	0.144654761918519	0.0742533928658659	0	0	0	0.10885195101209	0	0.0111190076464234	0.0168640384997172	0.156452150924927	0.0677256178723898	0.119970958658513	0.339854028028715	0.000362192960543302
TCGA.CZ.4858.01A	0	0.00324696964111089	0.155973867642871	0	0.126443440127949	0.0865515262911162	0.0513256612240201	0	0	0	0.0638598518389333	0.0902057492269476	0.0923177180181241	0	0	0	0.0371294551798743	0	0	0.292945760809054	0.126443440127949	0.00324696964111089	0.0371294551798743	0.242525393933987	0
TCGA.CZ.4859.01A	0	0.00731788270432817	0.395725167285286	0	0.158773054124639	0.0436998350673191	0.0265869015537186	0	0.00443823200199158	0	0.0893186118269732	0.115562445629937	0.00390221063933319	0	0	0	0.134011429527512	0	0.0206642296389621	0	0.158773054124639	0.00731788270432817	0.154675659166474	0.439425002352605	0.00443823200199158
TCGA.CZ.4860.01A	0.0641828941820642	0	0.255274982894655	0	0.202619402978754	0.0521503656246615	0.00623147903525866	0.00766926987427572	0	0	0.0118074430077474	0.236263229373404	0.0601682076286657	0	0	0.00282685488473531	0.0586854140058456	0	0.0079489685707101	0.0341714879392221	0.202619402978754	0.0641828941820642	0.0666343825765557	0.307425348519317	0.00766926987427572
TCGA.CZ.4861.01A	0.198123108863293	0	0.211485366504672	0	0.145023582801462	0.0314039798856144	0	0.00351427832798475	0.0152830846037688	0	0.0150425590156316	0.197637827963652	0.087020306765912	0	0	0	0.058358106226824	0	0	0.0371077990411859	0.145023582801462	0.198123108863293	0.058358106226824	0.242889346390286	0.0187973629317536
TCGA.CZ.4862.01A	0	0.0304839962270881	0.230481816587448	0	0.0444619267157698	0.0708899673027957	0	0.00950298167564838	0.0493893887015931	0	0.0137484855727255	0.128767547762476	0.294056801536354	0	0	0	0.0259230245985519	0	0.0170139329293832	0.0852801303901658	0.0444619267157698	0.0304839962270881	0.0429369575279351	0.301371783890244	0.0588923703772415
TCGA.CZ.4863.11A	0	0	0.662529832804648	0	0.0640907145789977	0	0.184128929280406	0	0.00369597460969713	0	0.0596279508868538	0	0.00426774750080776	0	0	0	0.0216588503385893	0	0	0	0.0640907145789977	0	0.0216588503385893	0.662529832804648	0.00369597460969713
TCGA.CZ.4863.01A	0	0.00330575275577756	0.318042911613452	0	0.0863266142217826	0.104372105690396	0	0.00323896328640208	0.0280398810899484	0	0.0235030482894212	0.131624065592846	0.155103923439722	0	0	0	0.0716558762814273	0	0	0.0747868577388254	0.0863266142217826	0.00330575275577756	0.0716558762814273	0.422415017303848	0.0312788443763505
TCGA.CZ.4864.11A	0	0.0194043917146492	0.30970107869128	0	0.109845747831249	0.0179974752987908	0.0579917338274769	0	0.0212698051238216	0	0.0498148902014874	0.270506931339415	0.0665221183699751	0	0	0	0.0117333430283355	0	0.0652124845735199	0	0.109845747831249	0.0194043917146492	0.0769458276018554	0.327698553990071	0.0212698051238216
TCGA.CZ.4864.01A	0.00810674321157659	0	0.252548536873003	0	0.130011225121876	0.0571866116120803	0	0.00094456788739879	0.0626010833802525	0	0.0139106132794916	0.242223260489585	0.177982715355559	0	0	0	0.0474153758689836	0	0	0.0070692669201932	0.130011225121876	0.00810674321157659	0.0474153758689836	0.309735148485083	0.0635456512676513
TCGA.CZ.4865.01A	0.0293344695066891	0	0.185196941449846	0	0.110430157942947	0.0545614467624028	0.124750113749825	0	0	0	0.0397735973690039	0.11188754004029	0.0810930422222792	0	0	0	0.0262027215347929	0	0	0.236769969421924	0.110430157942947	0.0293344695066891	0.0262027215347929	0.239758388212249	0
TCGA.CZ.4865.11A	0.00963173184767506	0	0.580938007069972	0	0.0868079421281269	0	0.166279732059274	0	0.0114811795893718	0	0.0822221955740532	0.0265324662692311	0	0	0	0	0.0235234467519331	0	0.0125832987103633	0	0.0868079421281269	0.00963173184767506	0.0361067454622964	0.580938007069972	0.0114811795893718
TCGA.CZ.4866.01A	0.00870002295127432	0	0.26043036031024	0	0.152632744095699	0.0477799820535425	0.00631280120542242	0	0.035004061613404	0	0.0361913213029712	0.29767616585502	0.0351421092185756	0	0	0	0.0976576634754004	0	0.0224727679184506	0	0.152632744095699	0.00870002295127432	0.120130431393851	0.308210342363783	0.035004061613404
TCGA.CZ.5451.11A	0	0.032338485812961	0.397438687573759	0	0.123679941467967	0.0182093129596208	0.0489846685654973	0	0.046116488831285	0	0.0514966842061749	0.18036265645426	0.0641637214120759	0	0	0	0	0	0.0372093527163994	0	0.123679941467967	0.032338485812961	0.0372093527163994	0.41564800053338	0.046116488831285
TCGA.CZ.5451.01A	0	0.0205567562060537	0.302650384118727	0	0.160611089027883	0.0497846266891429	0	0	0.103145628568752	0	0.0319434155647657	0.16593958465787	0.0488846724186472	0	0	0	0.0775043993616028	0	0	0.038979443386556	0.160611089027883	0.0205567562060537	0.0775043993616028	0.35243501080787	0.103145628568752
TCGA.CZ.5452.01A	0.0211215887566791	0	0.204658615848363	0	0.0836551992040715	0.085961516624257	0	0	0.0271676474301353	0	0.0405587113588817	0.255270485257429	0.13304684273171	0	0	0	0.0523635411595614	0	0	0.0961958516289117	0.0836551992040715	0.0211215887566791	0.0523635411595614	0.29062013247262	0.0271676474301353
TCGA.CZ.5452.11A	0	0	0.610298759250099	0	0.143276813029277	0	0.108921618330532	0	0.00584446779609392	0	0.0938015466383386	0	0.00557508605844139	0	0	0	0.0218118564614795	0	0.0104698524357377	0	0.143276813029277	0	0.0322817088972172	0.610298759250099	0.00584446779609392
TCGA.CZ.5453.01A	0	0.0336141929032879	0.38825714539131	0	0.170594879747215	0.0571029448822846	0.0156834477554043	0.0151040817616728	0	0	0.0589573585355338	0.147869295843036	0	0	0	0	0	0.0222661970952721	0.0362888847617471	0.0542615713232368	0.170594879747215	0.0336141929032879	0.0362888847617471	0.445360090273595	0.0373702788569449
TCGA.CZ.5453.11A	0.00645638893596256	0	0.702521594786512	0	0.0629383674135265	0	0.111023905487416	0	0	0	0.0726408627639016	0.00790174485011834	0.00264741697943532	0	0	0	0	0	0.0338697187831276	0	0.0629383674135265	0.00645638893596256	0.0338697187831276	0.702521594786512	0
TCGA.CZ.5454.01A	0.0933081943055047	0	0.208458707923208	0	0.14840590006713	0.0405816099633617	0	0.00112804554478364	0.0282691407041387	0	0.0150294887766975	0.389894422458314	0.0551306405680373	0	0	0	0.0197938496888235	0	0	0	0.14840590006713	0.0933081943055047	0.0197938496888235	0.24904031788657	0.0293971862489223
